"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Jun 26 20:01:32 GMT 2022","Sun Jun 26 20:01:32 GMT 2022","0","test","test_conduit","TestConduit","","","test_accept_cookies",""
"broken","Sun Jun 26 20:01:42 GMT 2022","Sun Jun 26 20:01:42 GMT 2022","0","test","test_conduit","TestConduit","","","test_post_new_articles",""
"broken","Sun Jun 26 20:01:34 GMT 2022","Sun Jun 26 20:01:34 GMT 2022","0","test","test_conduit","TestConduit","","","test_registration",""
"broken","Sun Jun 26 20:01:37 GMT 2022","Sun Jun 26 20:01:37 GMT 2022","0","test","test_conduit","TestConduit","","","test_logout",""
"broken","Sun Jun 26 20:01:44 GMT 2022","Sun Jun 26 20:01:44 GMT 2022","0","test","test_conduit","TestConduit","","","test_deleting_data",""
"broken","Sun Jun 26 20:01:39 GMT 2022","Sun Jun 26 20:01:39 GMT 2022","0","test","test_conduit","TestConduit","","","test_list_navigation",""
"broken","Sun Jun 26 20:01:36 GMT 2022","Sun Jun 26 20:01:36 GMT 2022","0","test","test_conduit","TestConduit","","","test_login",""
"broken","Sun Jun 26 20:01:43 GMT 2022","Sun Jun 26 20:01:43 GMT 2022","0","test","test_conduit","TestConduit","","","test_change_data",""
"broken","Sun Jun 26 20:01:47 GMT 2022","Sun Jun 26 20:01:47 GMT 2022","0","test","test_conduit","TestConduit","","","test_saving_data",""
"broken","Sun Jun 26 20:01:41 GMT 2022","Sun Jun 26 20:01:41 GMT 2022","0","test","test_conduit","TestConduit","","","test_add_comment",""
"broken","Sun Jun 26 20:01:38 GMT 2022","Sun Jun 26 20:01:38 GMT 2022","0","test","test_conduit","TestConduit","","","test_listing_data",""
