"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 20 18:32:30 GMT 2022","Wed Jul 20 18:32:35 GMT 2022","5450","test","test_conduit","TestConduit","","","test_change_data",""
"passed","Wed Jul 20 18:31:30 GMT 2022","Wed Jul 20 18:31:33 GMT 2022","2312","test","test_conduit","TestConduit","","","test_logout",""
"passed","Wed Jul 20 18:32:05 GMT 2022","Wed Jul 20 18:32:12 GMT 2022","6627","test","test_conduit","TestConduit","","","test_deleting_data",""
"passed","Wed Jul 20 18:31:18 GMT 2022","Wed Jul 20 18:31:24 GMT 2022","6484","test","test_conduit","TestConduit","","","test_registration",""
"passed","Wed Jul 20 18:32:24 GMT 2022","Wed Jul 20 18:32:28 GMT 2022","4296","test","test_conduit","TestConduit","","","test_listing_data",""
"passed","Wed Jul 20 18:31:38 GMT 2022","Wed Jul 20 18:31:45 GMT 2022","6427","test","test_conduit","TestConduit","","","test_add_comment",""
"passed","Wed Jul 20 18:31:14 GMT 2022","Wed Jul 20 18:31:16 GMT 2022","2112","test","test_conduit","TestConduit","","","test_accept_cookies",""
"passed","Wed Jul 20 18:31:47 GMT 2022","Wed Jul 20 18:32:04 GMT 2022","16988","test","test_conduit","TestConduit","","","test_post_new_articles",""
"passed","Wed Jul 20 18:31:26 GMT 2022","Wed Jul 20 18:31:28 GMT 2022","2255","test","test_conduit","TestConduit","","","test_login",""
"passed","Wed Jul 20 18:31:34 GMT 2022","Wed Jul 20 18:31:37 GMT 2022","2350","test","test_conduit","TestConduit","","","test_list_navigation",""
"passed","Wed Jul 20 18:32:14 GMT 2022","Wed Jul 20 18:32:22 GMT 2022","8341","test","test_conduit","TestConduit","","","test_saving_data",""
