"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Jun 26 14:23:28 GMT 2022","Sun Jun 26 14:23:32 GMT 2022","4514","test","test_conduit","TestConduit","","","test_deleting_data",""
"passed","Sun Jun 26 14:22:19 GMT 2022","Sun Jun 26 14:22:22 GMT 2022","3507","test","test_conduit","TestConduit","","","test_registration",""
"passed","Sun Jun 26 14:22:32 GMT 2022","Sun Jun 26 14:22:37 GMT 2022","4402","test","test_conduit","TestConduit","","","test_listing_data",""
"passed","Sun Jun 26 14:22:39 GMT 2022","Sun Jun 26 14:22:41 GMT 2022","2368","test","test_conduit","TestConduit","","","test_list_navigation",""
"passed","Sun Jun 26 14:22:24 GMT 2022","Sun Jun 26 14:22:26 GMT 2022","2301","test","test_conduit","TestConduit","","","test_login",""
"passed","Sun Jun 26 14:22:15 GMT 2022","Sun Jun 26 14:22:17 GMT 2022","2121","test","test_conduit","TestConduit","","","test_accept_cookies",""
"passed","Sun Jun 26 14:22:28 GMT 2022","Sun Jun 26 14:22:30 GMT 2022","2408","test","test_conduit","TestConduit","","","test_logout",""
"passed","Sun Jun 26 14:23:21 GMT 2022","Sun Jun 26 14:23:26 GMT 2022","5517","test","test_conduit","TestConduit","","","test_change_data",""
"passed","Sun Jun 26 14:23:34 GMT 2022","Sun Jun 26 14:23:38 GMT 2022","3398","test","test_conduit","TestConduit","","","test_saving_data",""
"passed","Sun Jun 26 14:22:51 GMT 2022","Sun Jun 26 14:23:19 GMT 2022","27643","test","test_conduit","TestConduit","","","test_post_new_articles",""
"passed","Sun Jun 26 14:22:43 GMT 2022","Sun Jun 26 14:22:49 GMT 2022","6533","test","test_conduit","TestConduit","","","test_add_comment",""
