"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 27 10:30:13 GMT 2022","Mon Jun 27 10:30:19 GMT 2022","6583","test","test_conduit","TestConduit","","","test_deleting_data",""
"passed","Mon Jun 27 10:29:14 GMT 2022","Mon Jun 27 10:29:17 GMT 2022","2233","test","test_conduit","TestConduit","","","test_login",""
"passed","Mon Jun 27 10:29:09 GMT 2022","Mon Jun 27 10:29:13 GMT 2022","3299","test","test_conduit","TestConduit","","","test_registration",""
"passed","Mon Jun 27 10:30:21 GMT 2022","Mon Jun 27 10:30:24 GMT 2022","3328","test","test_conduit","TestConduit","","","test_saving_data",""
"passed","Mon Jun 27 10:29:32 GMT 2022","Mon Jun 27 10:29:39 GMT 2022","6409","test","test_conduit","TestConduit","","","test_add_comment",""
"passed","Mon Jun 27 10:30:06 GMT 2022","Mon Jun 27 10:30:11 GMT 2022","5430","test","test_conduit","TestConduit","","","test_change_data",""
"passed","Mon Jun 27 10:29:22 GMT 2022","Mon Jun 27 10:29:26 GMT 2022","4278","test","test_conduit","TestConduit","","","test_listing_data",""
"passed","Mon Jun 27 10:29:28 GMT 2022","Mon Jun 27 10:29:30 GMT 2022","2321","test","test_conduit","TestConduit","","","test_list_navigation",""
"passed","Mon Jun 27 10:29:40 GMT 2022","Mon Jun 27 10:30:04 GMT 2022","23926","test","test_conduit","TestConduit","","","test_post_new_articles",""
"passed","Mon Jun 27 10:29:06 GMT 2022","Mon Jun 27 10:29:08 GMT 2022","2052","test","test_conduit","TestConduit","","","test_accept_cookies",""
"passed","Mon Jun 27 10:29:18 GMT 2022","Mon Jun 27 10:29:21 GMT 2022","2291","test","test_conduit","TestConduit","","","test_logout",""
